,location,latitude,longitude,index,year
14948,"Chennai, India",13.0836939,80.270186,14.11588702,1934
14949,"Ahmedabad, India",23.0215374,72.5800568,32.99501444,1934
14950,"Fairbanks, USA",64.837845,-147.716675,21.96870971,1934
14951,"Birmingham, UK",52.4796992,-1.9026911,44.95604972,1934
14952,"São Paulo, Brazil",-23.5506507,-46.6333824,5.754908388,1934
14953,"Singapore, Singapore.1",1.357107,103.8194992,7.864280294,1934
14954,"Cape Town, South Africa",-33.928992,18.417396,4.489590065,1934
14955,"Birmingham, United Kingdom",52.4796992,-1.9026911,44.95604972,1934
14956,"Cardiff, United Kingdom",51.4816546,-3.1791934,53.39198946,1934
14957,"Belfast, United Kingdom",54.596391,-5.9301829,15.46521889,1934
14958,"Reykjavík, Iceland",64.145981,-21.9422367,4.628603548,1934
14959,"Yakutsk, Russia",62.0274078,129.7319787,6.343835564,1934
14960,"Kabul, Afghanistan",34.5260109,69.1776838,19.35906721,1935
14961,"Tirana, Albania",41.3281482,19.8184435,13.7036852,1935
14962,"Algiers, Algeria",36.7729309,3.0588291,8.011432787,1935
14963,"Luanda, Angola",-8.8272699,13.2439512,19.7010036,1935
14964,"Buenos Aires, Argentina",-34.6073387,-58.4432852,9.391416594,1935
14965,"Yerevan, Armenia",40.1777112,44.5126233,19.3953656,1935
14966,"Sydney, Australia",-33.8698439,151.2082848,4.007786476,1935
14967,"Canberra, Australia",-35.2975906,149.1012676,4.654021805,1935
14968,"Baku, Azerbaijan",40.3755885,49.8328009,20.05755606,1935
14969,"Manama, Bahrain",-8.79691,125.45785,26.19306282,1935
14970,"Dhaka, Bangladesh",23.7644025,90.389015,44.10530861,1935
14971,"Minsk, Belarus",53.9024716,27.5618225,24.93547777,1935
14972,"Brussels, Belgium",50.8550018,4.35123337611662,41.10976604,1935
14973,"Cotonou, Benin",6.3676953,2.4252507,26.18775382,1935
14974,"Thimphu, Bhutan",27.4713546,89.6336729,12.62310519,1935
14975,"La Paz, Bolivia",-16.4955455,-68.1336229,14.27950376,1935
14976,"Gaborone, Botswana",-24.6581357,25.9088474,9.875583264,1935
14977,"Brasília, Brazil",-10.3333333,-53.2,5.557042713,1935
14978,"Sofia, Bulgaria",-15.2538402,48.2562163,24.40389149,1935
14979,"Ouagadougou, Burkina Faso",12.3681873,-1.5270944,46.55574623,1935
14980,"Bujumbura, Burundi",-3.3638125,29.3675028,21.26208857,1935
14981,"Phnom Penh, Cambodia",11.568271,104.9224426,24.85962373,1935
14982,"Yaoundé, Cameroon",3.8689867,11.5213344,38.93517943,1935
14983,"Ottawa, Canada",45.4110870626566,-75.7083256476122,9.937733155,1935
14984,"Bangui, CAR",4.3635118,18.5835913,37.08811793,1935
14985,"N'Djaména, Chad",12.1191543,15.0502758,48.26196496,1935
14986,"Santiago, Chile",-33.4377756,-70.6504502,10.80688723,1935
14987,"Hangzhou, China",30.2489634,120.2052342,16.34099479,1935
14988,"Beijing, China",40.190632,116.412144,14.42312003,1935
14989,"Bogotá, Colombia",4.6533816,-74.0836333,10.90234403,1935
14990,"Brazzaville, Congo",-4.2694407,15.2712256,35.18982372,1935
14991,"San José, Costa Rica",9.9325427,-84.0795782,14.59006145,1935
14992,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,16.93893238,1935
14993,"Zagreb, Croatia",45.8130967,15.9772795,20.42845802,1935
14994,"Havana, Cuba",23.135305,-82.3589631,7.194806666,1935
14995,"Nicosia, Cyprus",35.1746503,33.3638783,11.47771328,1935
14996,"Prague, Czechia",50.0874654,14.4212535,35.99862761,1935
14997,"Kinshasa, DRC",-4.3217055,15.3125974,34.64030208,1935
14998,"Copenhagen, Denmark",55.6867243,12.5700724,15.57242841,1935
14999,"Djibouti, Djibouti",11.8145966,42.8453061,31.05877482,1935
15000,"Cairo, Egypt",30.0443879,31.2357257,23.38858963,1935
15001,"San Salvador, El Salvador",13.6989939,-89.1914249,16.31430263,1935
15002,"Malabo, Equatorial Guinea",3.741877,8.7740663,31.87767127,1935
15003,"Asmara, Eritrea",15.3389667,38.9326763,19.93956427,1935
15004,"Addis Ababa, Ethiopia",9.0358287,38.7524127,7.065964803,1935
15005,"Suva, Fiji",-18.1415884,178.4421662,6.280007687,1935
15006,"Paris, France",48.8534951,2.3483915,33.15110824,1935
15007,"Libreville, Gabon",0.4086518,9.4418849,18.79734235,1935
15008,"Tbilisi, Georgia",41.6934591,44.8014495,16.65738172,1935
15009,"Berlin, Germany",52.510885,13.3989367,38.83166308,1935
15010,"Accra, Ghana",5.5571096,-0.2012376,23.95758171,1935
15011,"Athens, Greece",37.9887791133275,23.7191086388293,12.75559288,1935
15012,"Guatemala City, Guatemala",14.6416142,-90.5132836,14.23415838,1935
15013,"Conakry, Guinea",9.5170602,-13.6998434,26.32784543,1935
15014,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,29.78991403,1935
15015,"Port-au-Prince, Haiti",18.547327,-72.3395928,11.71168381,1935
15016,"Tegucigalpa, Honduras",14.1057433,-87.2040052,24.4607272,1935
15017,"Budapest, Hungary",47.48138955,19.1460941269125,42.67615179,1935
15018,"Delhi, India",28.6273928,77.1716954,58.44263687,1935
15019,"Jakarta, Indonesia",-6.175247,106.8270488,9.764168441,1935
15020,"Tehran, Iran",35.6892523,51.3896004,17.02951322,1935
15021,"Baghdad, Iraq",33.3061701,44.3872213,29.37883911,1935
15022,"Dublin, Ireland",53.3493795,-6.2605593,11.49076628,1935
15023,"Jerusalem, Israel",31.7788242,35.2257626,10.38393253,1935
15024,"Rome, Italy",41.8933203,12.4829321,17.68294675,1935
15025,"Tokyo, Japan",35.6821936,139.762221,11.00199694,1935
15026,"Amman, Jordan",31.9515694,35.9239625,13.8714562,1935
15027,"Temirtau, Kazakhstan",50.0587825,72.9535681,10.95006089,1935
15028,"Astana, Kazakhstan",51.1282205,71.4306682,9.033193774,1935
15029,"Nairobi, Kenya",-1.30261485,36.8288420181373,10.72999891,1935
15030,"Kuwait City, Kuwait",29.3796532,47.9734174,36.19750725,1935
15031,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,19.27392933,1935
15032,"Vientiane, Laos",17.9640988,102.6133707,29.19829492,1935
15033,"Riga, Latvia",56.9493977,24.1051846,25.43913726,1935
15034,"Monrovia, Liberia",6.328034,-10.797788,14.77839097,1935
15035,"Tripoli, Libya",32.896672,13.1777923,18.44671316,1935
15036,"Vilnius, Lithuania",54.6870458,25.2829111,19.36392663,1935
15037,"Luxembourg, Luxembourg",49.6112768,6.129799,31.13292894,1935
15038,"Antananarivo, Madagascar",-18.9100122,47.5255809,13.37239589,1935
15039,"Lilongwe, Malawi",-13.9875107,33.768144,14.26780268,1935
15040,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,5.781159505,1935
15041,"Bamako, Mali",12.61326555,-7.9847391362413,30.98896866,1935
15042,"Valletta, Malta",35.8989818,14.5136759,11.27465428,1935
15043,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,56.74594613,1935
15044,"Port Louis, Mauritius",-20.1624522,57.5028044,13.55209374,1935
15045,"Mexico City, Mexico",19.4326296,-99.1331785,13.84806253,1935
15046,"Chisinau, Moldova",47.0245117,28.8322923,23.70866811,1935
15047,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,34.53608089,1935
15048,"Podgorica, Montenegro",42.4415238,19.2621081,17.58045544,1935
15049,"Rabat, Morocco",34.02236,-6.8340222,10.54449168,1935
15050,"Maputo, Mozambique",-25.966213,32.56745,9.938016235,1935
15051,"Windhoek, Namibia",-22.5776104,17.0772739,10.64839571,1935
15052,"Kathmandu, Nepal",27.708317,85.3205817,20.41950337,1935
15053,"Amsterdam, Netherlands",52.3730796,4.8924534,24.98458132,1935
15054,"Wellington, New Zealand",-41.2887953,174.7772114,5.357813944,1935
15055,"Managua, Nicaragua",12.1544035,-86.2737642,14.759334,1935
15056,"Niamey, Niger",13.524834,2.109823,45.59013908,1935
15057,"Abuja, Nigeria",9.0643305,7.4892974,44.01091466,1935
15058,"Pyongyang, North Korea",39.0167979,125.7473609,17.68011982,1935
15059,"Skopje, North Macedonia",41.9961816,21.4319213,18.04446574,1935
15060,"Oslo, Norway",59.9133301,10.7389701,12.75254742,1935
15061,"Muscat, Oman",23.5882019,58.3829448,27.28710376,1935
15062,"Islamabad, Pakistan",33.6938118,73.0651511,23.22781467,1935
15063,"Panama City, Panama",8.6671353550533,-80.8169594275597,10.53720894,1935
15064,"Asunción, Paraguay",-25.2800459,-57.6343814,13.3634818,1935
15065,"Lima, Peru",-12.0621065,-77.0365256,12.05610821,1935
15066,"Manila, Philippines",14.5906346,120.9799964,14.4249448,1935
15067,"Warsaw, Poland",52.2337172,21.0714322356365,25.40399591,1935
15068,"Lisbon, Portugal",38.7077507,-9.1365919,11.52459261,1935
15069,"Doha, Qatar",24.73677015,81.4466022001494,30.43470327,1935
15070,"Bucharest, Romania",44.4361414,26.1027202,24.90325067,1935
15071,"Moscow, Russia",55.7505412,37.6174782,39.81199579,1935
15072,"Kigali, Rwanda",-1.8859597,30.1296751,18.79147022,1935
15073,"Apia, Samoa",-13.8344639,-171.7649144,4.340106529,1935
15074,"San Marino, San Marino",43.9458623,12.458306,17.40262456,1935
15075,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031,13.00098503,1935
15076,"Riyadh, Saudi Arabia",24.638916,46.7160104,60.6816243,1935
15077,"Dakar, Senegal",14.693425,-17.447938,35.73308549,1935
15078,"Belgrade, Serbia",44.8178131,20.4568974,14.43120071,1935
15079,"Victoria, Seychelles",-36.5986096,144.6780052,7.658087067,1935
15080,"Freetown, Sierra Leone",8.479004,-13.26795,20.29230876,1935
15081,"Singapore, Singapore",1.357107,103.8194992,7.52034311,1935
15082,"Bratislava, Slovakia",48.1516988,17.1093063,30.79550476,1935
15083,"Ljubljana, Slovenia",46.0500268,14.5069289,17.34439817,1935
15084,"Honiara, Solomon Islands",-9.43779755,159.962417478605,6.747993738,1935
15085,"Mogadishu, Somalia",2.0349312,45.3419183,10.30786489,1935
15086,"Pretoria, South Africa",-25.7459277,28.1879101,19.06651017,1935
15087,"Seoul, South Korea",37.5666791,126.9782914,12.53549103,1935
15088,"Juba, South Sudan",4.8459246,31.5959173,28.81546635,1935
15089,"Madrid, Spain",40.4167047,-3.7035825,6.927939185,1935
15090,"Colombo, Sri Lanka",6.9388614,79.8542005,9.721409184,1935
15091,"Khartoum, Sudan",15.5635972,32.5349123,39.32743667,1935
15092,"Paramaribo, Suriname",5.8247628,-55.1703941,15.54889423,1935
15093,"Stockholm, Sweden",59.3251172,18.0710935,7.32235893,1935
15094,"Bern, Switzerland",46.9484742,7.4521749,28.82259031,1935
15095,"Damascus, Syria",33.5145227857709,36.2904335592578,12.64349804,1935
15096,"Taipei, Taiwan",25.0375198,121.5636796,8.187161109,1935
15097,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,20.75255205,1935
15098,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,11.7993838,1935
15099,"Bangkok, Thailand",13.7524938,100.4935089,10.68053888,1935
15100,"Lomé, Togo",6.15803455,1.25168237324663,32.16515359,1935
15101,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.666390682,1935
15102,"Tunis, Tunisia",36.8002068,10.1857757,15.86921364,1935
15103,"Ankara, Turkey",39.7160439,32.7059948,10.22219805,1935
15104,"Ashgabat, Turkmenistan",37.9404648,58.3823487,29.18586203,1935
15105,"Kampala, Uganda",0.3177137,32.5813539,23.35494395,1935
15106,"Kyiv, Ukraine",50.4500336,30.5241361,25.63163085,1935
15107,"Abu Dhabi, UAE",24.4538352,54.3774014,21.72376147,1935
15108,"London, United Kingdom",51.4893335,-0.144055084527687,54.29894513,1935
15109,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,17.03132121,1935
15110,"Tashkent, Uzbekistan",41.3123363,69.2787079,25.30801229,1935
15111,"Port Vila, Vanuatu",-17.7414972,168.3150163,7.099252202,1935
15112,"Vatican City, Vatican City",41.903411,12.4528527,17.18195649,1935
15113,"Caracas, Venezuela",10.5060934,-66.9146008,16.17312485,1935
15114,"Hanoi, Vietnam",21.0283334,105.854041,11.41756916,1935
15115,"Sana'a, Yemen",15.3538569,44.2058841,18.66026732,1935
15116,"Lusaka, Zambia",-15.4163395,28.2818414,17.07177255,1935
15117,"Harare, Zimbabwe",-17.8567035,31.0601584,15.94487924,1935
15118,"Leeds, United Kingdom",53.7974185,-1.5437941,47.54196395,1935
15119,"Exeter, United Kingdom",50.7256138,-3.5269209,25.9962545,1935
15120,"Edinburgh, United Kingdom",55.9533456,-3.1883749,21.56854382,1935
15121,"Los Angeles, USA",34.0536909,-118.242766,28.88337236,1935
15122,"Nanjing, China",32.0438284,118.7788631,15.75655848,1935
15123,"Shanghai, China",31.2312707,121.4700152,13.11966263,1935
15124,"Chennai, India",13.0836939,80.270186,14.99725485,1935
15125,"Ahmedabad, India",23.0215374,72.5800568,33.84500946,1935
15126,"Fairbanks, USA",64.837845,-147.716675,21.35255503,1935
15127,"Birmingham, UK",52.4796992,-1.9026911,45.95886571,1935
15128,"São Paulo, Brazil",-23.5506507,-46.6333824,5.630327095,1935
15129,"Singapore, Singapore.1",1.357107,103.8194992,7.782870594,1935
15130,"Cape Town, South Africa",-33.928992,18.417396,4.403723809,1935
15131,"Birmingham, United Kingdom",52.4796992,-1.9026911,45.95886571,1935
15132,"Cardiff, United Kingdom",51.4816546,-3.1791934,56.6578457,1935
15133,"Belfast, United Kingdom",54.596391,-5.9301829,14.6747467,1935
15134,"Reykjavík, Iceland",64.145981,-21.9422367,4.186053023,1935
15135,"Yakutsk, Russia",62.0274078,129.7319787,6.703702342,1935
15136,"Kabul, Afghanistan",34.5260109,69.1776838,19.34858937,1936
15137,"Tirana, Albania",41.3281482,19.8184435,14.00008008,1936
15138,"Algiers, Algeria",36.7729309,3.0588291,8.12689102,1936
15139,"Luanda, Angola",-8.8272699,13.2439512,19.39497551,1936
15140,"Buenos Aires, Argentina",-34.6073387,-58.4432852,9.462802359,1936
15141,"Yerevan, Armenia",40.1777112,44.5126233,21.25265896,1936
15142,"Sydney, Australia",-33.8698439,151.2082848,3.738464878,1936
15143,"Canberra, Australia",-35.2975906,149.1012676,4.343098977,1936
15144,"Baku, Azerbaijan",40.3755885,49.8328009,26.3299445,1936
15145,"Manama, Bahrain",-8.79691,125.45785,28.78594293,1936
15146,"Dhaka, Bangladesh",23.7644025,90.389015,42.56846622,1936
15147,"Minsk, Belarus",53.9024716,27.5618225,24.74118291,1936
15148,"Brussels, Belgium",50.8550018,4.35123337611662,39.0890646,1936
15149,"Cotonou, Benin",6.3676953,2.4252507,24.95246429,1936
15150,"Thimphu, Bhutan",27.4713546,89.6336729,12.63419961,1936
15151,"La Paz, Bolivia",-16.4955455,-68.1336229,14.26049276,1936
15152,"Gaborone, Botswana",-24.6581357,25.9088474,10.21770854,1936
15153,"Brasília, Brazil",-10.3333333,-53.2,5.871113302,1936
15154,"Sofia, Bulgaria",-15.2538402,48.2562163,25.1222515,1936
15155,"Ouagadougou, Burkina Faso",12.3681873,-1.5270944,43.40382136,1936
15156,"Bujumbura, Burundi",-3.3638125,29.3675028,21.21620855,1936
15157,"Phnom Penh, Cambodia",11.568271,104.9224426,29.64831216,1936
15158,"Yaoundé, Cameroon",3.8689867,11.5213344,36.99528705,1936
15159,"Ottawa, Canada",45.4110870626566,-75.7083256476122,10.49002179,1936
15160,"Bangui, CAR",4.3635118,18.5835913,37.06714316,1936
15161,"N'Djaména, Chad",12.1191543,15.0502758,47.05770699,1936
15162,"Santiago, Chile",-33.4377756,-70.6504502,11.15141995,1936
15163,"Hangzhou, China",30.2489634,120.2052342,16.53144912,1936
15164,"Beijing, China",40.190632,116.412144,15.70407869,1936
15165,"Bogotá, Colombia",4.6533816,-74.0836333,11.05161395,1936
15166,"Brazzaville, Congo",-4.2694407,15.2712256,37.37618814,1936
15167,"San José, Costa Rica",9.9325427,-84.0795782,14.95893672,1936
15168,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,15.88118451,1936
15169,"Zagreb, Croatia",45.8130967,15.9772795,20.76977063,1936
15170,"Havana, Cuba",23.135305,-82.3589631,7.400141486,1936
15171,"Nicosia, Cyprus",35.1746503,33.3638783,11.54561359,1936
15172,"Prague, Czechia",50.0874654,14.4212535,35.95967605,1936
15173,"Kinshasa, DRC",-4.3217055,15.3125974,36.85799836,1936
15174,"Copenhagen, Denmark",55.6867243,12.5700724,16.92681185,1936
15175,"Djibouti, Djibouti",11.8145966,42.8453061,29.41679377,1936
15176,"Cairo, Egypt",30.0443879,31.2357257,24.56989649,1936
15177,"San Salvador, El Salvador",13.6989939,-89.1914249,16.16200225,1936
15178,"Malabo, Equatorial Guinea",3.741877,8.7740663,30.43163994,1936
15179,"Asmara, Eritrea",15.3389667,38.9326763,19.26739408,1936
15180,"Addis Ababa, Ethiopia",9.0358287,38.7524127,7.049275244,1936
15181,"Suva, Fiji",-18.1415884,178.4421662,6.301239367,1936
15182,"Paris, France",48.8534951,2.3483915,32.09580355,1936
15183,"Libreville, Gabon",0.4086518,9.4418849,18.18188732,1936
15184,"Tbilisi, Georgia",41.6934591,44.8014495,18.34722876,1936
15185,"Berlin, Germany",52.510885,13.3989367,40.16628909,1936
15186,"Accra, Ghana",5.5571096,-0.2012376,22.45438677,1936
15187,"Athens, Greece",37.9887791133275,23.7191086388293,12.92929494,1936
15188,"Guatemala City, Guatemala",14.6416142,-90.5132836,13.8814283,1936
15189,"Conakry, Guinea",9.5170602,-13.6998434,25.84040952,1936
15190,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,30.35598211,1936
15191,"Port-au-Prince, Haiti",18.547327,-72.3395928,11.35609728,1936
15192,"Tegucigalpa, Honduras",14.1057433,-87.2040052,24.07580897,1936
15193,"Budapest, Hungary",47.48138955,19.1460941269125,42.01396086,1936
15194,"Delhi, India",28.6273928,77.1716954,56.13992536,1936
15195,"Jakarta, Indonesia",-6.175247,106.8270488,9.823421655,1936
15196,"Tehran, Iran",35.6892523,51.3896004,21.13623888,1936
15197,"Baghdad, Iraq",33.3061701,44.3872213,30.380666,1936
15198,"Dublin, Ireland",53.3493795,-6.2605593,12.12550338,1936
15199,"Jerusalem, Israel",31.7788242,35.2257626,10.9782245,1936
15200,"Rome, Italy",41.8933203,12.4829321,18.05123596,1936
15201,"Tokyo, Japan",35.6821936,139.762221,11.60618418,1936
15202,"Amman, Jordan",31.9515694,35.9239625,14.60045885,1936
15203,"Temirtau, Kazakhstan",50.0587825,72.9535681,10.52120934,1936
15204,"Astana, Kazakhstan",51.1282205,71.4306682,9.623442819,1936
15205,"Nairobi, Kenya",-1.30261485,36.8288420181373,9.744140314,1936
15206,"Kuwait City, Kuwait",29.3796532,47.9734174,37.92456659,1936
15207,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,18.88091348,1936
15208,"Vientiane, Laos",17.9640988,102.6133707,36.27122826,1936
15209,"Riga, Latvia",56.9493977,24.1051846,26.19271125,1936
15210,"Monrovia, Liberia",6.328034,-10.797788,15.28793311,1936
15211,"Tripoli, Libya",32.896672,13.1777923,18.75479745,1936
15212,"Vilnius, Lithuania",54.6870458,25.2829111,19.23104673,1936
15213,"Luxembourg, Luxembourg",49.6112768,6.129799,30.50175483,1936
15214,"Antananarivo, Madagascar",-18.9100122,47.5255809,13.51736468,1936
15215,"Lilongwe, Malawi",-13.9875107,33.768144,14.62908362,1936
15216,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,6.075672503,1936
15217,"Bamako, Mali",12.61326555,-7.9847391362413,30.38997841,1936
15218,"Valletta, Malta",35.8989818,14.5136759,11.41201831,1936
15219,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,54.83534231,1936
15220,"Port Louis, Mauritius",-20.1624522,57.5028044,13.16061466,1936
15221,"Mexico City, Mexico",19.4326296,-99.1331785,13.03214897,1936
15222,"Chisinau, Moldova",47.0245117,28.8322923,24.67690178,1936
15223,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,33.75060041,1936
15224,"Podgorica, Montenegro",42.4415238,19.2621081,17.70075058,1936
15225,"Rabat, Morocco",34.02236,-6.8340222,10.96721882,1936
15226,"Maputo, Mozambique",-25.966213,32.56745,10.34821575,1936
15227,"Windhoek, Namibia",-22.5776104,17.0772739,11.27998244,1936
15228,"Kathmandu, Nepal",27.708317,85.3205817,19.1383702,1936
15229,"Amsterdam, Netherlands",52.3730796,4.8924534,25.60206184,1936
15230,"Wellington, New Zealand",-41.2887953,174.7772114,5.391729587,1936
15231,"Managua, Nicaragua",12.1544035,-86.2737642,14.86908516,1936
15232,"Niamey, Niger",13.524834,2.109823,42.23562942,1936
15233,"Abuja, Nigeria",9.0643305,7.4892974,41.84266664,1936
15234,"Pyongyang, North Korea",39.0167979,125.7473609,19.33447101,1936
15235,"Skopje, North Macedonia",41.9961816,21.4319213,18.29313945,1936
15236,"Oslo, Norway",59.9133301,10.7389701,13.36629672,1936
15237,"Muscat, Oman",23.5882019,58.3829448,28.34157386,1936
15238,"Islamabad, Pakistan",33.6938118,73.0651511,22.78352919,1936
15239,"Panama City, Panama",8.6671353550533,-80.8169594275597,10.71819334,1936
15240,"Asunción, Paraguay",-25.2800459,-57.6343814,14.84416937,1936
15241,"Lima, Peru",-12.0621065,-77.0365256,12.58048658,1936
15242,"Manila, Philippines",14.5906346,120.9799964,14.89548749,1936
15243,"Warsaw, Poland",52.2337172,21.0714322356365,25.43761058,1936
15244,"Lisbon, Portugal",38.7077507,-9.1365919,12.36092638,1936
15245,"Doha, Qatar",24.73677015,81.4466022001494,34.35184951,1936
15246,"Bucharest, Romania",44.4361414,26.1027202,25.4967009,1936
15247,"Moscow, Russia",55.7505412,37.6174782,44.41038569,1936
15248,"Kigali, Rwanda",-1.8859597,30.1296751,18.29517485,1936
