,index,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Country,city,name,latitude,longitude
142,"Tunis, Tunisia",12.84447604,12.80663012,13.88164866,13.27940228,12.22704114,12.8349597,13.62813545,12.85346569,12.55537469,14.14329327,12.3933475,13.61940376,12.60545012,13.19664089,14.38787769,13.28897055,12.99175727,13.89485647,13.86660763,12.96010179,12.77489601,13.24722297,12.20862013,14.37037617,13.70048241,13.90233183,13.7559693,13.53510936,13.56966137,13.05715416,13.66912575,13.44664608,13.79622099,12.8950772,13.40743227,14.01090629,13.02221494,13.32980902,14.38321666,13.80337997,13.55285441,14.74663765,13.02904248,13.36642826,14.6960426,14.48158032,13.76698364,15.02618754,14.18778376,14.49138546,14.58044145,15.24070544,14.57620655,14.4488104,15.02416189,15.27651901,15.12103481,15.46166863,15.81203993,14.71562734,15.48783369,15.07556209,14.52805898,14.74326307,15.14208841,14.43114572,15.09474397,14.97473287,14.60859326,15.3270922,14.69661652,14.31912849,14.25084957,15.5273954,15.7779056,15.57286624,15.14009356,14.95530743,15.0474759,15.46858015,15.14185828,15.33962638,15.42857463,15.0859019,14.72763077,15.86921364,16.52594099,15.40607585,16.4632701,16.57227954,16.20149624,15.32921998,14.73483458,15.41846227,13.79607804,14.34127275,14.9136816,16.25638771,17.01282157,16.43809709,16.419742,17.34676786,17.01047071,16.82265462,17.21780903,17.93658306,17.62806316,17.84004717,17.85191466,17.51851446,17.44269253,19.72910391,19.49366573,20.26316146,19.92009661,20.52111569,19.81209552,20.01221078,21.50608529,21.41152964,21.41817702,21.10382589,22.78262651,22.83983017,23.94131318,24.04575547,22.99392301,23.1899246,23.71009399,24.42066858,25.48719365,25.19460883,23.48770072,24.59055017,22.85636717,24.89210407,23.76073939,24.79253193,25.2799903,25.1309507,24.27765619,23.90672831,23.91204047,21.86525126,22.64448469,22.54527044,22.43159372,22.6299356,22.16423671,21.68951902,21.13264164,21.46666718,20.70833397,22.30000114,20.12499809,21.86666679,19.36666679,23.04166603,19.99999809,20.64166641,20.09166527,21.31666565,19.8666687,17.47500038,20.48333168,20.11666679,19.67500114,19.10833359,21.02499962,18.50833321,19.44166756,22.94999886,Tunisia,Tunis,"Tunis, Tunisia",36.8002068,10.1857757
143,"Ankara, Turkey",8.352131343,6.993365587,7.849568125,7.507385722,7.916026001,7.051245954,7.687721269,7.080916175,7.650774845,7.728663035,7.412044123,7.973165129,7.281925623,7.744999213,8.531048315,8.018158819,7.514713082,7.876393973,7.751424251,7.75996573,7.353194486,7.876005143,7.521138777,7.697926949,7.701150674,7.841880513,8.023859726,7.776463831,7.502329793,7.78132468,7.963134167,7.729935026,7.951460964,8.457447987,7.96656288,8.03330166,7.913167299,7.826796946,8.747507517,7.98482015,8.167074059,8.618025293,8.443720428,7.963759093,8.105786759,7.946359249,8.033911817,8.353861037,7.709233495,8.158389924,8.322909846,8.185700108,8.127973816,8.255370056,8.347464972,8.87326973,8.509716904,8.854029489,7.886106106,8.675487944,8.393855393,8.969305226,8.638622406,8.93509538,8.962616554,8.72381598,8.818269844,8.936623213,8.746239919,8.716290073,8.447413574,8.54526222,8.844735401,9.410685346,8.419117955,9.348141059,9.469683657,9.333530366,8.860334204,9.444903781,9.400011266,9.470946573,9.395487871,9.441985195,9.546950391,10.22219805,10.23140301,10.0438917,10.83759368,10.23584027,10.43183208,10.32975323,10.23647637,10.4479024,10.17189397,10.10446957,10.76056949,10.15219765,10.47855759,10.90484288,11.39796571,12.02842,11.5845408,12.08697327,11.83434973,12.25812583,13.22278865,12.76141032,13.08118135,13.27360643,14.08963744,13.38682165,13.76155232,13.641316,14.46242892,14.55612564,14.90458913,14.15722331,15.53611193,15.28826987,15.48749006,17.04436255,17.04985498,18.1155445,17.71359131,17.76424508,20.10581426,18.66827656,20.23331068,20.38625601,20.80697879,20.26204242,21.25687474,21.33125886,21.91678161,23.07925871,23.28996645,23.74235879,22.28104558,23.39373041,23.380346,22.83411361,23.07905768,22.30714711,21.56660574,22.5820984,21.90339458,21.0420356,22.61462306,21.37164814,21.6840058,20.33333397,22.38333321,21.17499924,20.125,20.90000153,23.85000038,23.125,24.23333549,22.83333397,23.35000038,25.44166565,24.60000038,27.65833473,25.875,25.33333397,23.65833473,25.11666679,24.80000114,24,24.71666908,24.1333313,Turkey,Ankara,"Ankara, Turkey",39.7160439,32.7059948
144,"Ashgabat, Turkmenistan",31.9028311,37.55034317,30.5225466,30.9455789,31.14160312,32.12526286,31.71308872,29.24819178,28.68919775,25.49297762,30.98224408,30.76150181,31.418141,27.2057011,32.16829792,29.75847728,32.15205201,29.59088581,33.92008701,30.90478293,31.74484182,25.01972139,26.96692011,31.92504069,31.32646219,32.31665283,30.62128584,30.39994179,29.28178174,27.17649268,30.90618739,28.8256562,34.37670793,29.02287685,22.82981726,29.11582616,30.70159437,31.18633037,33.04161371,28.35067514,28.00245398,25.45183281,32.359257,30.08246311,30.52077153,34.36775174,30.11299733,27.71542922,26.80695097,30.35754763,35.95868245,30.75263648,29.24493405,29.52942925,28.13870193,30.09865556,31.97699422,33.13732324,27.10965522,31.58000659,29.6683557,25.82070958,32.54934763,26.11402553,35.07945153,26.97704688,33.78158459,37.66561882,30.92683181,29.4030165,32.87443398,30.67496952,31.41165438,34.64223645,25.6103257,26.40150051,29.63619307,33.15252255,33.17772363,31.55264124,30.33441127,33.62514516,35.96270455,27.0927555,32.5514862,29.18586203,34.79982805,26.69329167,33.76726571,30.21510818,30.18622953,30.946269,30.1996446,26.82528239,27.20815397,31.37731596,30.58290175,31.66126841,28.5087329,31.84977536,30.01617698,30.48350354,24.69119277,29.17891331,27.34622618,32.48010888,32.81030443,31.83330094,32.18113779,30.32015385,31.08317863,31.67056107,23.74626523,30.32966387,32.35330972,30.81122567,29.86352537,30.70794433,31.79011139,30.89910045,28.42701231,31.54424844,33.31068746,32.06852846,32.5136828,35.67932376,37.19426074,34.89937969,33.28335232,30.81021687,32.56727012,27.41800264,33.47124221,27.7019406,28.8447555,35.42912061,30.25744821,31.30314311,31.84216815,31.12730818,35.62886039,33.31290126,31.00979474,30.90254422,29.07598245,29.57627962,31.60150232,31.50824525,29.62897459,32.53535343,31.04614984,31.25833702,28.04166603,26.82499695,25.86666679,24.25833321,27.84999847,28.5,30.43333435,27.70833015,28.89166832,27.52499962,26.04166603,28.5,29.72500038,27.40000153,25.94166565,28.30000114,29.71666718,26.21666718,25.89166451,30.44166565,Turkmenistan,Ashgabat,"Ashgabat, Turkmenistan",37.9404648,58.3823487
145,"Kampala, Uganda",18.56590554,18.17175999,16.63413721,16.57333786,17.15608399,19.08465532,17.63439754,17.21625278,16.46518949,17.72680767,17.89449736,17.03242755,18.69012571,16.39329079,17.40937618,20.91222999,16.61229592,16.61817511,17.72845318,19.60959723,17.5861914,15.79367493,15.91595481,16.44204311,18.82521528,21.19154713,19.61787408,15.69980678,18.3174848,17.69103559,18.23958583,19.66662539,21.02128113,18.25706532,16.95327947,16.95476803,17.6467516,19.9520811,17.45674975,17.72751215,16.71669478,19.49391181,19.09483587,20.10291105,18.11332087,19.25082774,18.97663791,18.26702156,16.20973133,21.89433316,22.65745697,18.15573976,18.62526961,17.10302775,20.17636082,20.92106782,19.70348929,20.06215527,21.45261196,21.3327698,21.3747078,19.0976807,21.14926492,21.8116953,19.94922083,21.95708165,24.75198147,20.26751102,19.21673871,21.53747963,24.05796693,22.47889366,20.87091798,20.32687408,20.56065223,18.30857514,21.56806845,24.49283707,23.56740958,21.61324626,20.75179544,23.12196564,24.58539647,20.84332353,21.52342566,23.35494395,20.24022154,22.59217782,24.78433308,21.45165113,19.41807351,21.60251185,23.45479661,19.86239076,21.40039199,21.57562293,25.704103,23.24840753,25.46331646,25.59519379,24.03655987,21.97313397,22.21550546,23.39395325,22.84603862,24.73653642,23.0667289,23.01564876,24.81119343,24.83590874,21.51941088,25.33348325,21.74745289,24.57217111,25.22823263,22.77436774,23.41457598,26.22107968,25.10749312,22.85567543,25.26559776,24.99617378,26.62087605,27.91063743,28.51373197,25.93766794,28.45074148,27.13756585,28.86860612,28.30283836,27.19303281,28.67238253,32.57269771,28.2976146,28.17243382,31.6389943,29.93531539,33.41524034,32.33295427,31.67703823,31.04750917,35.76750762,36.47432133,33.74640593,37.55398771,34.86375809,41.50729139,43.28148693,42.38209616,43.19217903,39.37326141,43.32500076,36.41666794,38.20000076,36.89166641,36.04999924,34.18333435,42.29999924,39.67499924,35.43333054,39.89166641,41.6333313,39.01666641,41.23332977,36.46666336,36.77500153,36.98333359,32.625,33.15833282,40.28332901,40.625,39.60000229,Uganda,Kampala,"Kampala, Uganda",0.3177137,32.5813539
146,"Kyiv, Ukraine",16.08523228,15.79978488,16.6387857,16.64304017,16.1906488,16.74459183,17.99597448,17.20548619,17.39804703,17.32633111,17.35434237,17.67665054,18.33371493,18.53095089,19.62975799,18.68235677,18.808085,17.88608064,19.25818118,19.72493969,17.67149537,19.27578237,18.83646946,19.67259806,19.68682991,19.63952343,19.76492407,20.93080089,21.16061991,21.8236101,22.75937846,21.19056812,21.55872427,22.22099593,21.48510829,22.54865511,23.97633557,21.06404741,21.66336717,22.89281355,23.09184824,22.10251777,23.87618555,22.20717836,24.39969848,24.66208593,23.06494594,25.24715957,25.61424669,24.74766373,26.33991068,24.7866906,27.11860933,25.91879444,26.08048094,26.22507452,25.67609456,26.38934132,25.94489982,27.55647484,27.21902863,27.62915723,29.10660059,31.68224912,26.02860624,26.57798412,26.24548552,25.84498035,25.62555688,22.14008391,22.23667413,22.10291776,21.54823239,22.72612416,22.3018349,22.48511164,21.78849522,23.45424276,22.31319264,23.30864101,23.97551829,23.59168172,24.78264171,22.62164987,25.35916176,25.63163085,27.09245438,25.84776569,27.13628577,26.3570696,29.07104861,26.8064658,25.63373433,26.71370416,26.94624504,22.77510199,24.94245044,24.35796416,25.64868903,27.16219366,28.91250855,28.3743042,30.77816825,29.70010223,32.17177624,32.11561344,32.35935949,33.65237021,34.78910721,34.67293018,34.60473829,35.27131588,37.23854421,35.45371123,38.51170091,38.44153118,38.84377717,38.73761993,40.7173127,39.33309036,40.47494813,42.6395833,40.62572871,42.67181355,44.49420083,42.43300499,45.37112567,43.14921914,45.71209106,42.78365334,45.89607464,42.5875046,42.62408442,39.57442345,41.005897,41.76689405,40.64464301,36.83388428,36.07991387,37.69965208,41.24733796,37.81164,36.50481897,32.50171846,29.39226846,28.43346934,25.04652475,24.1093485,22.71919633,22.55392913,21.38082041,21.25,25.43333435,19.79166603,20.53333473,20.80833244,20.49166679,18.64166832,19.74166679,21.31666565,21.99166679,20.13333321,21.31666565,20.49166679,21.48333168,17.90833473,18.36666679,17.99999809,19.27499962,16.5083313,17.15833092,16.36666679,Ukraine,Kyiv,"Kyiv, Ukraine",50.4500336,30.5241361
147,"Abu Dhabi, UAE",20.47262208,22.28235884,21.01355905,21.21039303,23.00188965,22.7874806,23.06591726,21.14550074,21.8950772,22.32369731,20.8859889,22.30199122,21.17278072,22.4968062,23.3080375,21.48120532,22.10029351,22.57223592,21.59108953,20.44287637,21.97631873,24.21303437,22.61529848,22.23319608,22.12350556,21.79444666,21.16309008,22.76878896,24.5881429,23.36410712,20.97527205,22.25571699,22.74901481,21.69434673,21.29177201,21.50121201,24.25628241,23.99476066,22.68147621,22.15124125,21.78230417,22.68085482,24.13418446,21.99823257,20.36885483,24.4188012,22.82127914,22.99573524,22.20127111,22.84356572,23.04969925,23.11521048,23.40105379,23.08636699,23.3261641,22.26799084,20.85247349,22.03806843,23.48812235,25.34356522,24.26254784,21.44320571,21.8355089,21.57637715,24.31473756,21.92428709,25.08005012,23.50517691,23.22116646,21.28824944,20.97886152,23.13830417,22.72698597,21.54620056,23.14650638,19.32118377,24.26377684,21.89085873,22.0939053,22.39064572,21.306044,24.47745222,20.81880351,20.70945571,23.21929986,21.72376147,24.18456561,23.6866138,24.9172901,23.02640244,24.75918347,24.35593554,23.84083623,23.2895423,23.27176355,23.9332278,22.93027771,24.09947384,22.73211105,24.63377149,24.43689439,22.22663851,22.67021393,22.71958741,23.88196109,25.27097753,25.22557482,23.15625308,25.12927407,23.9359772,26.55207045,25.86859914,26.29469719,24.94182226,26.88664726,27.05067095,26.44109993,27.93989264,31.44698674,29.81061892,32.08633953,32.24834524,33.5602684,37.01990816,36.85457921,37.064494,37.74970325,38.19986896,38.48195148,36.06900839,38.36641426,38.20200385,40.44209781,39.93603021,41.35131573,41.14631793,42.98212493,48.3730161,46.30861575,46.98863956,48.80025987,50.56521209,49.66752782,51.26694087,52.09983027,52.04418658,52.47497498,52.43124588,53.2098333,52.72790406,55.54533919,55.5166626,49.20832825,59.90833664,57.65832901,55.60833359,54.93333435,57.35000229,64.81666565,59.71666336,60.52500534,62.54166794,68.19167328,60.80833054,54.12500381,60.39166641,56.31666565,57.70832825,62.28333664,56.45000076,48.81666565,58.50833511,UAE,Abu Dhabi,"Abu Dhabi, UAE",24.4538352,54.3774014
148,"London, United Kingdom",31.59813741,31.7503324,30.45452637,31.86685628,36.44426071,33.23911982,34.30237423,36.21996251,33.67775886,33.82212816,35.90357285,37.153145,36.74420971,38.30418407,40.53975618,39.6227795,38.72211264,38.00863451,39.61303617,40.18277972,40.18676933,39.07919306,40.66290507,43.12931487,43.94474291,40.24957687,40.896275,45.933825,40.12629997,41.17263189,45.62342887,47.8957721,47.55128294,45.41869016,44.9866993,47.74273625,43.82398299,42.89162945,44.8960772,47.52011064,46.59183168,49.52095603,47.52882868,43.79869332,50.28124621,48.13260698,47.71045322,51.92180899,58.28238682,52.08306658,56.13833924,52.5748485,52.93316339,50.64493878,53.29864251,52.57000647,54.36394732,56.51729703,56.50885959,58.08432596,59.01127249,57.22229107,61.28017171,57.8830124,58.62530918,57.65490335,60.18930728,58.9125074,53.22607774,53.9563238,56.02823456,40.80315674,51.90245356,51.41168602,55.36055058,54.33777956,34.67488916,55.25407587,52.4283606,56.20726453,54.75312766,52.81358916,50.25994064,48.80120782,51.35785858,54.29894513,53.63308058,55.19713206,58.7615652,54.7880809,59.89607207,53.67377512,52.86113398,56.07756121,54.81014336,48.0492347,49.79139247,58.39911087,55.79251697,57.61865874,61.61115846,65.33823635,58.95700745,57.81246785,62.0150387,61.01785861,59.36661429,64.8181617,56.8595531,53.70478226,57.3768151,60.60200641,57.30349516,55.71629165,52.93270546,56.97371046,47.91827925,44.75262256,42.34706714,39.83053491,35.9942489,32.77849517,30.02377045,30.0238872,30.86513783,25.69319059,25.94770332,27.40461532,26.8907834,26.69038859,26.70536436,24.86216914,23.00042546,22.98563633,21.17202456,22.57749098,22.88028252,22.28971727,21.4100063,22.12586276,21.31664066,20.68189819,20.62285423,19.1665269,18.44279464,17.16385771,16.73347045,16.08338167,15.02042661,13.89768502,13.58360175,13.25833225,13.25,14.86666489,12.625,12.80833435,13.73333454,13.4333334,13.25000095,13.57499981,14.26666737,15.67499924,13.69999981,15.29166794,14.91666698,12.11666584,12.8166666,12.72500134,12.70833492,11.84166718,11.08333302,11.04166698,United Kingdom,London,"London, United Kingdom",51.4893335,-0.144055084527687
149,"Washington, D.C., USA",16.14918576,17.01656944,16.91727741,16.23137331,16.30810079,16.6537208,17.73824237,17.49184367,17.15559286,17.95939123,17.98095711,17.79977826,17.85792795,17.82464014,17.5507942,18.31148999,17.37887303,18.3635331,18.03716379,19.11424697,19.05915944,19.18231349,20.04388763,19.46832657,18.50619352,18.156038,19.64425563,19.83516061,18.97554747,18.51430721,19.41168358,19.3855405,19.4973367,19.01844872,19.50281323,18.16840074,18.42277801,18.42417165,19.13951351,17.64523364,19.12464843,18.4741846,18.74356412,19.17609877,18.84603231,18.21878975,19.04582119,18.0335591,18.93947529,18.8332517,19.04117273,19.59661684,19.11174269,20.53252039,20.63043399,20.72091723,21.61642962,22.437224,20.8305905,21.91053717,22.13224688,22.9698739,22.89538491,22.52406702,22.31188396,22.66619717,23.6930802,24.70611328,23.99960659,21.91396526,23.59592608,20.95864165,19.91113864,23.98226364,21.45423257,21.32238219,22.58738695,21.21266651,21.90295439,22.13745143,19.46802398,17.28471427,16.26293193,17.19287188,16.69332964,17.03132121,19.02063801,19.74360305,16.84798497,18.37503747,18.95403748,19.52873873,21.56944816,20.38368519,21.74610308,20.88030035,19.71476855,21.3563712,21.81351868,18.07205547,19.19487723,19.25591216,18.03937255,17.81602243,16.81963184,18.47299946,19.22342138,18.93209434,17.29191369,18.15863374,16.96836996,20.21119434,19.9105694,20.50008004,20.46440599,20.13025775,20.79187395,19.55672231,18.61029949,18.65789276,18.37601185,19.65458437,19.82347036,19.51516618,18.70560319,18.31041308,18.68293291,19.66494002,19.35423686,20.05503794,19.0460031,18.21165944,18.3819967,18.39339189,18.11643308,18.56998276,18.00773277,18.56691588,18.42595163,19.2678286,17.74477365,17.73630409,16.91022697,15.98949469,16.90930293,15.86675324,15.14770716,15.62130106,15.29187476,14.72178197,14.40227852,14.4416666,13.90833378,12.89166641,13.66666698,14.44999981,12.21666718,12.71666622,11.65833282,9.791666985,10.4416666,10.19999886,9.733332634,8.699999809,9.266665459,9.225000381,7.81666708,7.891666412,7.541666508,7.266666412,6.716665745,7.983333111,D.C.,Washington,"Washington, D.C., USA",38.9240943816741,-77.0091011073296
150,"Tashkent, Uzbekistan",20.51117254,23.31230792,19.1468099,20.27282143,21.2175735,22.58783116,19.7502535,18.40954575,19.72226971,18.77616943,20.89263434,19.88654129,20.92753887,20.04223682,22.89697065,20.72085043,20.85854905,19.6398797,21.63871244,21.1905996,21.21945202,17.52800356,19.19585435,22.04061971,21.31458712,21.37803231,20.23441079,21.51487355,20.04494898,20.68241196,21.3412352,20.8182677,24.33556765,19.78799086,18.38068349,19.35892742,19.86386274,21.32786209,22.46017269,19.47890152,19.25749736,20.09706586,22.2631436,20.99255571,21.12691692,21.58559436,21.26880172,19.94054828,20.49927716,21.79489152,22.47665868,21.62635926,21.5483022,21.16361301,20.15254512,23.48066557,24.61730278,25.37784102,20.64752114,24.3960594,21.40470974,21.32758297,22.58384355,20.24397816,24.48905062,22.41540159,26.4443734,24.62274441,18.6553536,21.7153119,21.88197605,21.199894,21.13577848,22.51879159,20.4157299,20.49186061,22.56248412,24.85731004,25.24299523,22.22985106,20.71649831,25.10806017,25.71173419,21.4936496,24.04230373,25.30801229,24.39971664,25.16461258,26.76503362,26.21385406,26.07142859,27.31394083,25.88669324,24.05060847,24.5024432,26.13081596,26.13406355,27.01482276,27.08796366,26.77767881,27.86358504,26.9381703,28.63389931,29.56355909,28.80408972,34.77802501,31.04833422,34.46273399,33.73330608,36.17379228,36.35588846,36.34544628,34.38011184,33.93927386,34.93806419,35.60341608,36.71221748,39.55915657,37.91217959,38.65839927,39.42332861,40.13593328,40.71731959,41.4624779,40.55567031,38.99731414,39.28715278,37.52542431,37.51487073,39.0240405,37.60091631,37.07222505,37.72546392,36.52064997,37.41993368,40.65413054,40.36097269,39.60875692,38.32870151,38.4495322,45.93138259,46.88134385,41.98968909,41.22869434,39.92377987,39.43391776,37.42438883,39.48547342,38.20142409,39.35393383,37.43575936,38.20000076,38.29166794,37.2416687,37.14166641,36.14166641,38.25833511,41.3833313,41.56666946,41.44166565,41.60833359,43.80833435,39.46666718,43.13333511,41.86666489,41.84166336,42.34166336,44.8666687,42.27499771,44.16666794,44.03332901,44.75833511,Uzbekistan,Tashkent,"Tashkent, Uzbekistan",41.3123363,69.2787079
151,"Port Vila, Vanuatu",6.768958732,6.68134057,6.990278654,7.010699195,7.117997594,6.638809273,6.871049401,7.306995104,7.04292119,7.078021879,7.072826746,6.654905337,6.727915979,7.027692258,6.953003834,7.045596804,6.900433351,7.110111456,6.943571971,6.429769521,7.013529604,7.092198151,7.12771866,6.954549689,6.951924508,6.98783451,7.009981608,6.867706779,7.002314303,6.857750053,6.929911661,6.987948088,6.655480036,6.809585412,7.119673803,6.855554472,6.753295352,6.749312046,6.817492049,6.972822947,6.646970217,7.025227873,7.036606604,6.755042681,6.947169957,7.018619546,6.879240984,6.953739117,7.297940788,6.782764313,6.691953488,6.624076655,6.862319844,6.95405945,6.922040935,6.460800786,6.78097562,7.122750614,6.567420242,6.708880427,6.754642541,7.165100245,6.739483802,6.913120102,6.892750009,7.06216188,6.856411606,6.912338273,7.153514851,6.633644388,6.949912497,6.630286885,6.876308371,6.858079855,6.989338027,7.063743171,7.516070635,6.860722674,6.89870769,7.165036022,7.138974136,6.622031273,6.979382773,7.34265017,7.152417009,7.099252202,6.904650253,6.779282801,6.978385861,7.201853956,6.78884656,6.865563775,7.113009778,7.007256782,7.085185891,7.108663951,6.6781484,6.653399396,6.927733318,6.631010697,6.815390474,6.973047783,7.088912695,6.66750614,7.046215291,6.913304421,6.942242563,6.924507537,6.941234138,7.078505829,7.064000382,6.386318012,7.170780262,7.040826395,6.971407006,7.310806687,7.182476627,6.774099214,6.852519107,7.126004153,7.230352406,7.097835198,6.637059079,6.82012604,6.752610349,6.905653039,6.768699283,6.83382193,6.903326394,7.118905928,7.115839916,6.793847354,6.644106559,6.840027616,7.107059731,6.681924484,7.050401633,6.754198023,6.944832621,6.857622318,6.960288272,6.846118021,6.751031629,7.161555757,6.784405275,6.776623896,6.621743858,6.962456869,6.947189963,6.665811671,6.783390984,6.533333302,7.133333206,6.633333683,6.858333588,7.200000286,6.983333588,7.566666126,8,7.458333492,7.541666508,7.499999523,7.283333302,7.816667557,6.666666508,7.25,7.05833292,7.899999619,7.741667271,6.80833292,5.650000095,5.625,Vanuatu,Port Vila,"Port Vila, Vanuatu",-17.7414972,168.3150163
